;loss;accuracy;val_loss;val_accuracy;lr
55;0.08654825389385223;0.963209867477417;0.13768725097179413;0.948888897895813;1.0000001e-05
56;0.08741473406553268;0.963209867477417;0.13406749069690704;0.948888897895813;1.0000001e-05
57;0.08744573593139648;0.9625617265701294;0.1350388377904892;0.9472222328186035;1.0000001e-05
58;0.08767436444759369;0.9620987772941589;0.13383130729198456;0.948888897895813;1.0000001e-05
59;0.0895947515964508;0.962006151676178;0.1313808262348175;0.9511111378669739;1.0000001e-05
60;0.08692631125450134;0.9630246758460999;0.1323840618133545;0.9505555629730225;1.0000001e-06
61;0.0876435935497284;0.9628394842147827;0.132646843791008;0.9511111378669739;1.0000001e-06
62;0.09043079614639282;0.9625308513641357;0.13330474495887756;0.9505555629730225;1.0000001e-06
63;0.08902226388454437;0.9628703594207764;0.1329668164253235;0.9505555629730225;1.0000001e-06
64;0.08673729002475739;0.9633641839027405;0.1326943188905716;0.949999988079071;1.0000001e-06
65;0.08519589900970459;0.9626851677894592;0.13365726172924042;0.949999988079071;1.0000001e-06
66;0.08724948763847351;0.9644753336906433;0.13309624791145325;0.9494444727897644;1.0000001e-06
67;0.08439701050519943;0.9638888835906982;0.13324250280857086;0.949999988079071;1.0000001e-07
68;0.08857080340385437;0.9626234769821167;0.1327943056821823;0.9511111378669739;1.0000001e-07
69;0.08662597835063934;0.9630246758460999;0.13315346837043762;0.949999988079071;1.0000001e-07
70;0.08312022686004639;0.9649999737739563;0.13274212181568146;0.949999988079071;1.0000001e-07
71;0.08560878783464432;0.9637036919593811;0.13278904557228088;0.9505555629730225;1.0000001e-07
72;0.08777298778295517;0.9618827104568481;0.13272885978221893;0.949999988079071;1.0000001e-07
73;0.08713220804929733;0.963209867477417;0.1331430971622467;0.9511111378669739;1.0000001e-07
74;0.0850454717874527;0.9637036919593811;0.13228608667850494;0.9505555629730225;1.0000001e-08
75;0.08468560129404068;0.9644753336906433;0.13252390921115875;0.9511111378669739;1.0000001e-08
76;0.08728089183568954;0.9625617265701294;0.1328333020210266;0.9494444727897644;1.0000001e-08
77;0.08605293184518814;0.9633950591087341;0.1339065283536911;0.948888897895813;1.0000001e-08
78;0.08461236953735352;0.9624999761581421;0.1328258216381073;0.9505555629730225;1.0000001e-08
79;0.08865570276975632;0.962592601776123;0.1333535611629486;0.9505555629730225;1.0000001e-08
